Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Voltage_Range,Discharge_Time_Norm,SOH,Delta_SOH,Rolling_DischargeTime,Rolling_SOH
604,1440.64,398.7428571432829,3.907,3.587,2666.321,3500.32,8165.45,510,0.31999999999999984,0.5550957500096328,0.45863309352517984,-0.000899281,1451.6059999999766,0.46043165467625896
605,1437.89,399,3.906,3.589,2630.390000000596,3464.39,8136.29,509,0.31700000000000017,0.5540361422571571,0.4577338129496403,-0.000899281,1447.8239999999766,0.4595323741007194
606,1434.27,397.5,3.906,3.59,2620.922428570688,3428.35,8161.41,508,0.3160000000000003,0.5526413131429893,0.4568345323741007,-0.000899281,1443.5799999999767,0.4586330935251798
607,1430.79,396,3.905,3.589,2606.2890000008047,3428.29,8123.3,507,0.31599999999999984,0.551300428,0.45593525179856115,-0.000899281,1438.9139999999766,0.45773381294964033
608,1428.58,396.6857142858207,3.905,3.589,2594.2579999994487,3428.26,8109.53,506,0.31599999999999984,0.5504488883751396,0.4550359712230216,-0.000899281,1434.4339999999768,0.4568345323741007
609,1426.27,394.2857142854482,3.905,3.589,2588.321,3428.32,8132.04,505,0.31599999999999984,0.5495588178630602,0.454136691,-0.000899281,1431.5599999999768,0.45593525179856115
610,1424.58,394.5,3.905,3.59,2582.25,3392.25,8126.17,504,0.31499999999999995,0.5489076407351751,0.45323741007194246,-0.000899281,1428.8979999999767,0.45503597122302164
611,1421.89,393.5999999996274,3.905,3.59,2576.313,3392.31,8103.08,503,0.31499999999999995,0.5478711516972989,0.4523381294964029,-0.000899281,1426.4219999999768,0.4541366906474821
612,1421.12,392.6999999992549,3.904,3.59,2564.3590000011027,3392.36,8106.12,502,0.31400000000000006,0.5475744615266057,0.45143884892086333,-0.000899281,1424.4879999999769,0.45323741007194246
613,1420.19,392.9142857138068,3.904,3.589,2558.359,3392.36,8122.62,501,0.31499999999999995,0.5472161214503141,0.4505395683453237,-0.000899281,1422.8099999999768,0.4523381294964029
614,1419.19,392.2285714298487,3.903,3.589,2552.359,3356.36,8162.53,500,0.31400000000000006,0.5468308095403229,0.44964028776978415,-0.000899281,1421.3939999999766,0.4514388489208633
615,1418.28,392.2285714298487,3.903,3.589,2552.3430000003427,3356.34,8160.64,499,0.31400000000000006,0.546480176,0.4487410071942446,-0.000899281,1420.1339999999768,0.4505395683453237
616,1415.14,393.30000000074506,3.903,3.589,2546.3590000011027,3356.36,8147.81,498,0.31400000000000006,0.5452702963048588,0.447841727,-0.000899281,1418.7839999999767,0.44964028776978415
617,1404,390.9000000003725,3.904,3.59,2534.3430000003427,3356.34,8195.48,497,0.31400000000000006,0.5409779216275574,0.44694244604316546,-0.000899281,1415.3599999999765,0.44874100719424453
618,1404.61,389.4857142847032,3.901,3.591,2523.2481428571045,3356.39,8145.34,496,0.3099999999999996,0.541212962,0.4460431654676259,-0.000899281,1412.2439999999767,0.447841727
619,1391.22,395.985,3.899,3.778,2303.3279999997467,3199.02,8561.34,495,0.121,0.5360536354178708,0.44514388489208634,-0.000899281,1406.6499999999767,0.44694244604316546
620,1410.22,391.88571428507566,3.898,3.886,2294.375,3176.38,8436.72,494,0.012,0.5433745617077024,0.4442446043165468,-0.000899281,1405.0379999999766,0.4460431654676259
621,1411.88,392.4000000003725,3.902,3.593,2522.219000000506,3356.22,8202.12,493,0.30900000000000016,0.5440141794782877,0.4433453237410072,-0.000899281,1404.3859999999765,0.4451438848920864
622,1411.03,390,3.902,3.59,2528.344000000506,3356.34,8130,492,0.3120000000000003,0.5436866643547952,0.44244604316546765,-0.000899281,1405.791999999977,0.4442446043165468
623,1409.56,390,3.902,3.59,2522.313,3356.31,8169.5,491,0.3120000000000003,0.5431202558471082,0.44154676258992803,-0.000899281,1406.7819999999767,0.4433453237410072
624,1407.12,389.0999999996274,3.902,3.59,2516.375,3320.38,8110.88,490,0.3120000000000003,0.5421800947867298,0.44064748201438847,-0.000899281,1409.9619999999768,0.44244604316546765
625,1403.16,388.1999999992549,3.901,3.59,2510.375,3320.38,8122.47,489,0.31099999999999994,0.5406542596231649,0.4397482014388489,-0.000899281,1408.5499999999768,0.44154676258992803
626,1401.22,387.30000000074506,3.902,3.591,2502.5977142862976,3320.31,8138.84,488,0.31099999999999994,0.5399067545177821,0.43884892086330934,-0.000899281,1406.4179999999767,0.44064748201438847
627,1397.88,386.4000000003725,3.901,3.591,2498.3120000008494,3320.31,8122.38,487,0.3099999999999996,0.5386198127384118,0.4379496402877698,-0.000899281,1403.7879999999766,0.43974820143884896
628,1395.38,385.5,3.9,3.592,2486.2809999994934,3284.28,8145.72,486,0.30799999999999983,0.5376565329634339,0.4370503597122302,-0.000899281,1400.9519999999768,0.4388489208633094
629,1393.94,384.5999999996274,3.9,3.592,2480.2819999996573,3284.28,8123.41,485,0.30799999999999983,0.5371016838130467,0.43615107913669066,-0.000899281,1398.3159999999766,0.4379496402877698
630,1392.09,384.3552571441978,3.899,3.592,2474.375,3284.38,8127.47,484,0.30699999999999994,0.5363888567795629,0.4352517985611511,-0.000899281,1396.1019999999767,0.4370503597122302
631,1390.09,385.1999999992549,3.899,3.593,2468.344000000506,3284.34,8110,483,0.30600000000000005,0.5356182329595807,0.43435251798561153,-0.000899281,1393.8759999999768,0.4361510791366907
632,1388.78,385.1999999992549,3.899,3.592,2462.375,3284.38,8129.62,482,0.30699999999999994,0.5351134743574923,0.43345323741007197,-0.000899281,1392.0559999999766,0.43525179856115115
633,1387.62,382.80000000074506,3.899,3.592,2456.343999998644,3284.34,8145.16,481,0.30699999999999994,0.5346665125419026,0.43255395683453235,-0.000899281,1390.5039999999767,0.43435251798561153
634,1386.03,383.6571428570896,3.899,3.593,2456.3120000008494,3248.31,8125.12,480,0.30600000000000005,0.5340538666050167,0.4316546762589928,-0.000899281,1388.9219999999768,0.43345323741007197
635,1383.09,381.9000000003725,3.898,3.592,2450.344000000506,3248.34,8157.56,479,0.30600000000000005,0.5329210495896427,0.4307553956834532,-0.000899281,1387.1219999999767,0.43255395683453235
636,1382.97,382.9714285712689,3.899,3.593,2438.2819999996573,3248.28,8108.28,478,0.30600000000000005,0.5328748121604439,0.42985611510791366,-0.000899281,1385.6979999999767,0.4316546762589928
637,1383.5,381.9000000003725,3.899,3.593,2438.2819999996573,3248.28,8101.88,477,0.30600000000000005,0.5330790274727392,0.4289568345323741,-0.000899281,1384.6419999999766,0.4307553956834532
638,1382.31,381,3.898,3.593,2438.375,3248.38,8109.5,476,0.30500000000000016,0.5326205062998497,0.42805755395683454,-0.000899281,1383.5799999999767,0.4298561151079136
639,1380.81,379.88571428507566,3.898,3.593,2438.343999998644,3248.34,8130.31,475,0.30500000000000016,0.5320425384348629,0.427158273,-0.000899281,1382.5359999999766,0.4289568345323741
640,1377.16,380.6999999992549,3.897,3.593,2432.344000000506,3248.34,8146.75,474,0.3039999999999998,0.5306361499633954,0.4262589928057554,-0.000899281,1381.3499999999767,0.42805755395683454
641,1373.44,379.5428571,3.895,3.595,2420.343999998644,3212.34,8099.88,473,0.2999999999999998,0.5292027896582283,0.42535971223021585,-0.000899281,1379.4439999999768,0.427158273
642,1363.06,375.7714285701513,3.894,3.595,2414.25,3212.25,8097.97,472,0.29899999999999993,0.5252032520325203,0.4244604316546763,-0.000899281,1375.3559999999766,0.42625899280575547
645,1355.07,374,3.892,3.601,2330.351999999956,3140.35,7921.41,469,0.2909999999999999,0.5221246098716911,0.42176258992805754,-0.002697842,1369.9079999999765,0.425
646,1353.22,372,3.892,3.598,2353.462857143953,3140.32,8009.5,468,0.29400000000000004,0.5214117828382075,0.420863309,-0.000899281,1364.3899999999767,0.4237410071942446
647,1350.11,373.5,3.892,3.599,2348.3509999997914,3140.35,7993.47,467,0.2929999999999997,0.520213463,0.4199640287769784,-0.000899281,1358.9799999999766,0.4224820143884892
648,1347.75,372.60700000077486,3.892,3.599,2342.353000001982,3140.35,7997.63,466,0.2929999999999997,0.5193041266905559,0.41906474820143885,-0.000899281,1353.8419999999765,0.42122302158273384
649,1345.98,370.1999999992549,3.891,3.6,2332.794428570196,3140.22,8038.24,465,0.2909999999999999,0.5186221246098717,0.4181654676258993,-0.000899281,1350.4259999999767,0.41996402877697847
650,1343.04,369.30000000074506,3.891,3.601,2324.321000000462,3140.32,7985.5,464,0.29000000000000004,0.5174893075944977,0.4172661870503597,-0.000899281,1348.0199999999766,0.41906474820143885
651,1340.99,370,3.89,3.601,2318.321000000462,3104.32,8026.95,463,0.28900000000000015,0.5166994181790159,0.41636690647482016,-0.000899281,1345.5739999999766,0.4181654676258993
652,1338.2,369.5,3.89,3.601,2312.351000001654,3104.35,7992,462,0.28900000000000015,0.5156243979501406,0.4154676258992806,-0.000899281,1343.1919999999768,0.4172661870503598
653,1337.59,369,3.89,3.602,2306.3519999980927,3104.35,7998.66,461,0.28800000000000026,0.515389358,0.414568345,-0.000899281,1341.1599999999767,0.4163669064748202
654,1335.3,367.88571428507566,3.889,3.603,2300.320000000298,3104.32,8028,460,0.2859999999999996,0.5145069934111662,0.4136690647482014,-0.000899281,1339.0239999999767,0.4154676258992806
655,1334.2,368.0999999996274,3.888,3.602,2294.351999999956,3104.35,7994.59,459,0.28600000000000003,0.51408315,0.41276978417266186,-0.000899281,1337.2559999999767,0.41456834532374104
656,1333.82,368,3.889,3.603,2288.3829999994487,3104.38,8007.49,458,0.2859999999999996,0.5139367317843794,0.4118705035971223,-0.000899281,1335.821999999977,0.4136690647482014
657,1333.54,368.0999999996274,3.889,3.602,2286.636714,3068.35,7983.94,457,0.2869999999999999,0.5138288444495819,0.41097122302158273,-0.000899281,1334.8899999999765,0.41276978417266186
658,1333.17,368.0999999996274,3.889,3.603,2282.351999999956,3068.35,8037.5,456,0.2859999999999996,0.5136862790428852,0.41007194244604317,-0.000899281,1334.005999999977,0.4118705035971223
659,1330.27,366.5,3.889,3.603,2281.501857144758,3068.36,8034.14,455,0.2859999999999996,0.5125688745039109,0.4091726618705036,-0.000899281,1332.9999999999768,0.4109712230215827
660,1328.83,366,3.889,3.603,2271.2321428563446,3068.38,8056.06,454,0.2859999999999996,0.5120140253535236,0.40827338129496404,-0.000899281,1331.9259999999767,0.4100719424460431
661,1327.2,366.30000000074506,3.888,3.603,2270.3120000008494,3068.31,8039.17,453,0.2849999999999997,0.5113859669402381,0.4073741007194245,-0.000899281,1330.6019999999767,0.4091726618705036
662,1325.53,365.5,3.888,3.603,2264.313,3068.31,7995.22,452,0.2849999999999997,0.5107424960505529,0.4064748201438849,-0.000899281,1328.9999999999768,0.40827338129496404
663,1326.39,364.80000000074506,3.889,3.605,2264.3430000003427,3068.34,7987.58,451,0.2839999999999998,0.5110738642931453,0.4055755395683453,-0.000899281,1327.6439999999766,0.4073741007194244
664,1326.38,364.80000000074506,3.889,3.604,2264.3646666668355,3068.34,8002.05,450,0.2849999999999997,0.5110700111740454,0.40467625899280574,-0.000899281,1326.8659999999768,0.40647482014388486
665,1324.58,365.3333333339542,3.889,3.603,2264.3279999997467,3068.33,7988.3,449,0.2859999999999996,0.5103764497360613,0.4037769784172662,-0.000899281,1326.0159999999767,0.40557553956834536
666,1321.73,365,3.888,3.604,2258.2659999988973,3068.27,7958.25,448,0.2839999999999998,0.5092783107925866,0.4028776978417266,-0.000899281,1324.9219999999768,0.4046762589928058
667,1305.28,372,3.883,3.787,2030.359,2912,8490.2,447,0.096,0.5029399298732323,0.40197841726618705,-0.000899281,1320.8719999999767,0.4037769784172662
668,1322.31,366,3.883,3.899,2009.928999999538,2888.33,8342.95,446,-0.016,0.5095017917003815,0.4010791366906475,-0.000899281,1320.0559999999768,0.4028776978417266
669,1326.56,365.5,3.886,3.606,2264.4059999994934,3068.41,8065.41,445,0.28000000000000025,0.5111393673178437,0.4001798561151079,-0.000899281,1320.0919999999767,0.4019784172661871
670,32.56,40.67796610109508,3.123,3.604,87.5,8,8,444,-0.481,0.012545755789311448,0.39928057553956836,-0.000899281,1061.687999999977,0.40107913669064754
671,1326.62,366.30000000074506,3.887,3.605,2384.3430000003427,3176.34,8198.09,443,0.28200000000000003,0.5111624860324432,0.3983812949640288,-0.000899281,1062.6659999999767,0.4001798561151079
672,1326.84,365.4000000003725,3.887,3.605,2276.343999998644,3068.34,8022.81,442,0.28200000000000003,0.5112472546526412,0.39748201438848924,-0.000899281,1066.9779999999766,0.39928057553956836
673,1327.69,365.4000000003725,3.886,3.604,2276.375,3068.38,8018.03,441,0.28200000000000003,0.5115747697761338,0.3965827338129496,-0.000899281,1068.0539999999767,0.3983812949640288
674,1327.47,365.4000000003725,3.887,3.603,2281.548857143149,3068.41,8025.41,440,0.2839999999999998,0.5114900011559357,0.39568345323741005,-0.000899281,1068.2359999999767,0.39748201438848924
675,1324.72,365,3.887,3.603,2276.219000000506,3068.22,7996.88,439,0.2839999999999998,0.5104303934034601,0.3947841726618705,-0.000899281,1326.6679999999765,0.3965827338129497
676,1322.69,364.5,3.887,3.603,2270.344000000506,3068.34,8036.5,438,0.2839999999999998,0.5096482102261781,0.39388489208633093,-0.000899281,1325.8819999999766,0.3956834532374101
677,1318.78,363.5999999996274,3.886,3.604,2264.343999998644,3068.34,8011.59,437,0.28200000000000003,0.5081416406581127,0.39298561151079137,-0.000899281,1324.2699999999768,0.3947841726618705
678,1308,361.8666666653007,3.886,3.605,2252.344000000506,3032.34,8007.09,436,0.28100000000000014,0.5039879782684082,0.3920863309352518,-0.000899281,1320.3319999999767,0.39388489208633093
679,1312,361.80000000074506,3.886,3.606,2245.454857144505,3032.31,7982.81,435,0.28000000000000025,0.5055292259083728,0.39118705035971224,-0.000899281,1317.2379999999769,0.39298561151079137
680,1309.47,361,3.885,3.606,2234.3430000003427,3032.34,7981.81,434,0.2789999999999999,0.5045543867760952,0.3902877697841727,-0.000899281,1314.187999999977,0.39208633093525175
681,1307.81,359.73333333432674,3.885,3.607,2228.375,2996.38,7971.44,433,0.2779999999999996,0.5039147690055099,0.3893884892086331,-0.000899281,1311.2119999999766,0.39118705035971224
682,1305.41,358.5,3.884,3.607,2222.313,2996.31,7939.31,432,0.2769999999999997,0.5029900204215312,0.38848920863309355,-0.000899281,1308.5379999999768,0.3902877697841727
683,1303.09,359.3333333339542,3.884,3.608,2214.535714285448,2996.25,7962,431,0.2759999999999998,0.5020960967903517,0.38758992805755393,-0.000899281,1307.5559999999766,0.3893884892086331
684,1301.75,359.09999999962747,3.884,3.608,2204.344000000506,2996.34,7969.12,430,0.2759999999999998,0.5015797788309636,0.38669064748201437,-0.000899281,1305.5059999999767,0.3884892086330935
685,1299.28,358.19999999925494,3.883,3.608,2204.2180000003427,2996.22,7957.88,429,0.2749999999999999,0.5006280584132855,0.3857913669064748,-0.000899281,1303.4679999999767,0.38758992805755393
686,1300.22,357.8666666653007,3.883,3.608,2198.406000001356,2996.41,7932.06,428,0.2749999999999999,0.5009902516086772,0.38489208633093525,-0.000899281,1301.9499999999766,0.38669064748201437
687,1295.91,356.5,3.881,3.608,2199.138142855838,2996.28,7967.25,427,0.2729999999999997,0.49932955727661543,0.3839928057553957,-0.000899281,1300.0499999999768,0.3857913669064748
688,1302.44,358.5,3.882,3.61,2192.343999998644,2960.34,7961.62,426,0.27200000000000024,0.5018456440488576,0.3830935251798561,-0.000899281,1299.9199999999769,0.38489208633093525
689,1302.81,358.1333333346993,3.882,3.608,2209.486857144162,2996.34,7968.09,425,0.274,0.5019882094555542,0.38219424460431656,-0.000899281,1300.1319999999766,0.3839928057553957
690,1298.34,356.40000000037253,3.881,3.608,2209.5178571436554,2996.38,7985.47,424,0.2729999999999997,0.5002658652178938,0.381294964,-0.000899281,1299.9439999999765,0.3830935251798561
691,1282.88,366.0004999991506,3.878,3.788,1960.3430000003427,2835,8518.41,423,0.09,0.4943089430894309,0.38039568345323743,-0.000899281,1296.4759999999767,0.38219424460431656
692,191038.09,173097.79099999927,4.24,3.349,59100.004000000656,70827.33,70827.33,422,0.891,73.60925133895888,0.37949640287769787,-0.000899281,39244.911999999975,0.381294964
694,1396.83,385.5,3.891,3.604,2504.352999998257,3284.35,8541.98,420,0.2869999999999999,0.538215235,0.3776978417266187,-0.001798561,39263.78999999997,0.3802158273381295
695,1397.92,387.5999999996274,3.895,3.6,2528.3509999997914,3320.35,8408.03,419,0.29499999999999993,0.5386352252148113,0.3767985611510791,-0.000899281,39282.811999999976,0.37913669064748207
696,1397.54,386.0999999996274,3.896,3.6,2528.3539999984205,3320.35,8370.53,418,0.2959999999999998,0.5384888066890147,0.37589928057553956,-0.000899281,39302.65199999998,0.37805755395683455
697,1393.12,384.30000000074506,3.894,3.599,2523.2091428581625,3320.35,8297.47,417,0.29499999999999993,0.5367857280468539,0.375,-0.000899281,39324.699999999975,0.3769784172661871
698,1384.93,381,3.895,3.6,2510.286000000313,3320.29,8231.45,416,0.29499999999999993,0.5336300235040266,0.37410071942446044,-0.000899281,1394.0679999999768,0.37589928057553956
699,1381.02,380.0999999996274,3.894,3.601,2492.191000001505,3284.19,8246.59,415,0.29300000000000015,0.5321234539359612,0.3732014388489209,-0.000899281,1390.9059999999768,0.375
700,1370.15,377.4000000003725,3.893,3.603,2476.829428570345,3248.26,8146.55,414,0.2899999999999996,0.5279351134743575,0.3723021582733813,-0.000899281,1385.3519999999767,0.37410071942446044
701,1351.59,374.0999999996274,3.886,3.603,2430.6377142854035,3212.35,8135.16,413,0.2829999999999999,0.5207837244249219,0.37140287769784175,-0.000899281,1376.1619999999766,0.3732014388489209
702,1347.48,370.80000000074506,3.886,3.607,2372.351999999956,3140.35,8122.27,412,0.2789999999999999,0.5192000924748583,0.37050359712230213,-0.000899281,1367.0339999999767,0.3723021582733813
703,1344.67,371.5,3.885,3.608,2360.320000000298,3140.32,8074.09,411,0.2769999999999997,0.5181173660077832,0.36960431654676257,-0.000899281,1358.9819999999768,0.3714028776978417
704,1341.89,369.2571428567171,3.886,3.607,2354.2890000008047,3140.29,8138.98,410,0.2789999999999999,0.517046199,0.368705036,-0.000899281,1351.1559999999768,0.37050359712230213
705,1341.56,370.9714285712689,3.885,3.608,2348.320000000298,3140.32,8102.56,409,0.2769999999999997,0.5169190459677108,0.36780575539568344,-0.000899281,1345.4379999999767,0.36960431654676257
706,1337.56,369.5,3.884,3.607,2342.351999999956,3140.35,8072.35,408,0.2769999999999997,0.5153777983277462,0.3669064748201439,-0.000899281,1342.6319999999769,0.368705036
707,1332.67,367.80000000074506,3.883,3.628,2330.359,3104.36,8102.81,407,0.2549999999999999,0.5134936230878896,0.3660071942446043,-0.000899281,1339.6699999999769,0.36780575539568344
708,1333.59,368.2285714298487,3.883,3.609,2312.234999999404,3104.23,8013.86,406,0.274,0.5138481100450815,0.36510791366906475,-0.000899281,1337.4539999999768,0.3669064748201439
709,1329.28,367.5428571,3.881,3.608,2308.484999999404,3106.48,8120.56,405,0.2729999999999997,0.5121874157130196,0.3642086330935252,-0.000899281,1334.9319999999766,0.3660071942446043
710,1324.41,366,3.882,3.608,2294.3279999997467,3068.33,8111.36,404,0.274,0.5103109467113628,0.36330935251798563,-0.000899281,1331.5019999999768,0.36510791366906475
711,1320.7,365.0999999996274,3.882,3.609,2278.5620000008494,3070.56,8118.69,403,0.27300000000000013,0.5088814395252957,0.36241007194244607,-0.000899281,1328.1299999999767,0.3642086330935252
712,1321.86,366,3.883,3.61,2270.359,3032.36,8077.22,402,0.27300000000000013,0.5093284013408854,0.36151079136690645,-0.000899281,1325.9679999999767,0.36330935251798563
713,1317.06,364.1999999992549,3.88,3.61,2270.343999998644,3032.34,8093.75,401,0.27,0.507478904,0.3606115107913669,-0.000899281,1322.6619999999766,0.36241007194244607
714,1317.81,364.5,3.881,3.61,2255.7875714302063,3032.36,8086.78,400,0.2709999999999999,0.5077678881054213,0.3597122302158273,-0.000899281,1320.3679999999767,0.3615107913669065
715,1309.34,361.5,3.879,3.609,2264.2809999994934,3032.28,8076.47,399,0.27,0.5045042962277964,0.35881294964028776,-0.000899281,1317.3539999999766,0.3606115107913669
716,1300.58,375.6019999999553,3.876,3.785,2016.3129999991504,2884,8547.72,398,0.091,0.5011289638962739,0.3579136690647482,-0.000899281,1313.3299999999767,0.3597122302158273
717,1313.97,366.30000000074506,3.877,3.902,2024.3440000005064,2888.34,8416.28,397,-0.025,0.5062882903710554,0.35701438848920863,-0.000899281,1311.7519999999765,0.35881294964028776
718,1315.56,364.1999999992549,3.881,3.611,2252.3120000008494,3032.31,8105.62,396,0.2699999999999996,0.5069009363079412,0.35611510791366907,-0.000899281,1311.4519999999768,0.35791366906474814
719,1314.88,363,3.881,3.611,2258.3430000003427,3032.34,8102.03,395,0.2699999999999996,0.5066389242091474,0.3552158273381295,-0.000899281,1310.8659999999768,0.35701438848920863
720,1313.5,363,3.882,3.61,2258.344000000506,3032.34,8122.56,394,0.27200000000000024,0.5061071937733596,0.35431654676258995,-0.000899281,1311.6979999999767,0.35611510791366907
721,1314.38,363.30000000074506,3.881,3.612,2252.3120000008494,3032.31,8082.31,393,0.2689999999999997,0.5064462682541517,0.3534172661870504,-0.000899281,1314.457999999977,0.3552158273381295
722,1309.06,362.5,3.879,3.61,2252.3120000008494,3032.31,8066.62,392,0.26900000000000013,0.5043964088929989,0.35251798561151076,-0.000899281,1313.4759999999767,0.3543165467625899
723,32.78,41.37931034527719,3.122,3.61,80.92307692,6,6,391,-0.488,0.012630524409509498,0.3516187050359712,-0.000899281,1056.9199999999767,0.3534172661870503
724,1305.84,361,3.879,3.609,2342.2180000003427,3140.22,8240.06,390,0.27,0.5031557045428273,0.35071942446043164,-0.000899281,1055.1119999999767,0.35251798561151076
725,1303.59,361,3.88,3.611,2230.0582857150584,2996.34,8129.25,389,0.2689999999999997,0.5022887527453473,0.3498201438848921,-0.000899281,1053.1299999999767,0.35161870503597126
726,1301.94,360.26666666567326,3.88,3.611,2219.7715714294463,2996.34,8046.25,388,0.2689999999999997,0.5016529880938619,0.3489208633093525,-0.000899281,1050.6419999999766,0.3507194244604316
727,1301.28,359.09999999962747,3.88,3.611,2210.343999998644,2996.34,8126.53,387,0.2689999999999997,0.5013986822332678,0.34802158273381295,-0.000899281,1049.0859999999768,0.3498201438848921
728,1298.88,357.5,3.881,3.612,2209.361857144162,2996.22,8140.5,386,0.2689999999999997,0.5004739336492892,0.3471223021582734,-0.000899281,1302.3059999999768,0.3489208633093525
729,1299.03,357.5,3.882,3.612,2199.2011428549886,2960.34,8138.25,385,0.27,0.5005317304357877,0.3462230215827338,-0.000899281,1300.9439999999768,0.348021583
730,1296.88,357.8666666653007,3.882,3.612,2204.25,2960.25,8119.06,384,0.27,0.49970330982930683,0.34532374100719426,-0.000899281,1299.6019999999767,0.34712230215827333
731,1284,357.5,3.878,3.611,2198.349166667089,2960.34,8103,383,0.2669999999999999,0.49474049242862095,0.3444244604316547,-0.000899281,1296.013999999977,0.3462230215827338
732,1285.72,354.5,3.878,3.612,2186.3430000003427,2960.34,8038.19,382,0.266,0.4954032289138057,0.3435251798561151,-0.000899281,1292.9019999999769,0.34532374100719426
733,1281.38,354,3.877,3.614,2173.6118571422994,2924.47,8041.72,381,0.2629999999999999,0.4937309752244442,0.3426258992805755,-0.000899281,1289.4019999999769,0.3444244604316547
734,1279.34,353.5,3.876,3.615,2158.058285713196,2924.34,8033.06,380,0.2609999999999997,0.4929449389280622,0.34172661870503596,-0.000899281,1285.4639999999767,0.34352517985611514
735,1278.75,353.4061999991536,3.876,3.615,2150.375,2924.38,8032.69,379,0.2609999999999997,0.49271760490116745,0.3408273381294964,-0.000899281,1281.8379999999765,0.3426258992805756
736,1275.78,351,3.876,3.615,2147.803571429104,2924.38,8058.53,378,0.2609999999999997,0.4915732285284938,0.33992805755395683,-0.000899281,1280.1939999999765,0.34172661870503596
737,1269.56,352.19999999925494,3.873,3.616,2132.313,2888.31,8040.97,377,0.2570000000000001,0.4891765884483489,0.33902877697841727,-0.000899281,1276.9619999999768,0.3408273381294964
738,1268.91,351,3.873,3.617,2119.1471428554505,2890.59,8006.91,376,0.2560000000000002,0.48892613570685467,0.3381294964028777,-0.000899281,1274.4679999999767,0.33992805755395683
739,1265.75,350.40000000037253,3.872,3.617,2114.343999998644,2888.34,8023.72,375,0.2549999999999999,0.48770855007128266,0.33723021582733814,-0.000899281,1271.7499999999768,0.3390287769784172
740,1258,362.4070000015199,3.869,3.783,1876.530999999493,2730.03,8510.38,374,0.086,0.4847223827688514,0.3363309352517986,-0.000899281,1267.5999999999767,0.3381294964028777
741,1268.69,352.19999999925494,3.87,3.908,1880.375,2708.38,8357.25,373,-0.038,0.48884136708665665,0.335431655,-0.000899281,1266.1819999999766,0.33723021582733814
742,1266.31,350.5,3.871,3.618,2116.9464285708964,2888.38,8047,372,0.2530000000000001,0.4879243247408777,0.3345323741007194,-0.000899281,1265.5319999999767,0.3363309352517986
743,1267.75,350.6666666660458,3.871,3.618,2111.678571429104,2888.25,8033.5,371,0.2530000000000001,0.48847917389126494,0.33363309352517984,-0.000899281,1265.2999999999768,0.33543165467625896
744,1266.38,350,3.871,3.618,2116.9464285708964,2888.38,8016.19,370,0.2530000000000001,0.48795129657457714,0.3327338129496403,-0.000899281,1265.4259999999767,0.3345323741007194
745,1255.19,349.3333333339542,3.871,3.618,2114.188000002876,2888.19,7982,369,0.2530000000000001,0.4836396563017763,0.3318345323741007,-0.000899281,1264.8639999999768,0.33363309352517984
746,1260.19,348.6666666660458,3.87,3.619,2106.598714288324,2852.31,7943.62,368,0.2509999999999999,0.485566216,0.33093525179856115,-0.000899281,1263.1639999999766,0.3327338129496403
747,1257,348,3.87,3.62,2096.311999997124,2852.31,7908.25,367,0.25,0.4843370708588602,0.3300359712230216,-0.000899281,1261.3019999999767,0.3318345323741007
748,1254.81,348.5333333332092,3.868,3.62,2090.313000002876,2852.31,7968.62,366,0.24799999999999978,0.4834932377759796,0.329136691,-0.000899281,1258.7139999999767,0.33093525179856115
749,1253.25,348,3.869,3.621,2084.313000002876,2852.31,7919.88,365,0.24800000000000022,0.48289215119639345,0.32823741007194246,-0.000899281,1256.0879999999768,0.3300359712230216
750,1253.81,348,3.869,3.621,2078.313000002876,2852.31,7922.94,364,0.24800000000000022,0.48310792586598844,0.3273381294964029,-0.000899281,1255.8119999999767,0.329136691
751,1254,348,3.87,3.62,2080.8834285680205,2852.31,7944.69,363,0.25,0.4831811351288868,0.32643884892086333,-0.000899281,1254.5739999999766,0.32823741007194246
752,1254.75,347.69999999925494,3.87,3.62,2078.313000002876,2852.31,7971.94,362,0.25,0.48347011906138015,0.3255395683453237,-0.000899281,1254.1239999999766,0.3273381294964029
753,1254.19,348,3.871,3.62,2078.375,2852.38,7965.44,361,0.2509999999999999,0.48325434439178516,0.32464028776978415,-0.000899281,1253.9999999999768,0.3264388489208633
754,1251.06,346,3.871,3.619,2078.311999997124,2816.31,8009.56,360,0.2519999999999998,0.48204831811351284,0.3237410071942446,-0.000899281,1253.5619999999767,0.3255395683453237
755,1247.75,345.3333333339542,3.87,3.62,2066.25,2816.25,7973.38,359,0.25,0.4807729356914422,0.322841727,-0.000899281,1252.3499999999767,0.32464028776978415
756,1245,344.6666666660458,3.87,3.621,2060.375,2816.38,7991,358,0.2490000000000001,0.47971332793896654,0.32194244604316546,-0.000899281,1250.5499999999768,0.3237410071942446
757,1241.69,343,3.869,3.621,2050.027285717428,2816.31,7975.38,357,0.24800000000000022,0.4784379455168959,0.3210431654676259,-0.000899281,1247.937999999977,0.322841727
758,1238.81,342.5,3.869,3.622,2039.740571426228,2780.31,7979.38,356,0.24700000000000033,0.4773282472161214,0.32014388489208634,-0.000899281,1244.8619999999767,0.32194244604316546
